matrix_name,n_rows,n_cols,nnz_frac,min_value,max_value,avg_nz_p_row,std_nz_p_row
cz5108,5108,5108,0.1970437761271186,-103850.48624742073,51199.99999979494,10.064996084573218,7.1655993931602096
LeGresley_2508,2508,2508,0.26592734191575795,-108331.0348219366,108160.0,6.669457735247209,3.9901683630641527
LeGresley_4908,4908,4908,0.12654189989033754,-76586.41791796361,76287.32037509452,6.210676446617767,3.2432665044719324
MISKnowledgeMap,2427,2427,0.4840306882688556,0.49,1.0,23.494849608570252,13.255355295624073
dynamicSoaringProblem_1,647,647,0.6844095564118307,-100.0,237.14336442273148,8.295208655332303,11.474359235094534
dynamicSoaringProblem_2,1591,1591,0.32556638318701087,-100.0,5259070.65966475,9.797611565053426,18.246045711690606
dynamicSoaringProblem_3,2871,2871,0.20403654605362528,-100.0,2808590.9711788422,11.153605015673982,24.360473979526155
dynamicSoaringProblem_4,3191,3191,0.18811721819073368,-100.0,421895.9452413764,11.443434659981197,25.66649360060624
dynamicSoaringProblem_5,3271,3271,0.18051410349381805,-100.0,900012.4663994648,11.247019260165088,25.98206474286819
dynamicSoaringProblem_6,3431,3431,0.16424900233703352,-100.0,80266.82612880637,10.70853978431944,26.57741966992605
dynamicSoaringProblem_7,3511,3511,0.1608404752415426,-100.0,693870.7726606409,10.731985189404728,26.877586768202686
dynamicSoaringProblem_8,3543,3543,0.15983622522663976,-100.0,1913004.4283540717,10.763759525825572,26.998140592684397
freeFlyingRobot_1,798,798,0.4492748161129641,-981526094.5682577,3655963079603.932,6.5739348370927315,6.092348815604036
freeFlyingRobot_2,1338,1338,0.34632150701245196,-11715.824465875463,130122502.60377364,8.66965620328849,8.25481641541515
freeFlyingRobot_3,1718,1718,0.23631859337752292,-23992.062061728426,69096423.03010218,7.521536670547148,8.920314128877525
freeFlyingRobot_4,2358,2358,0.17652357016807418,-21309.11326645706,15200489.273046317,7.726039016115352,10.212978430202453
freeFlyingRobot_5,2878,2878,0.15879734643150864,-34475.42396945658,70956743.44580951,8.541348158443363,11.372011586447146
freeFlyingRobot_6,3358,3358,0.12877606249784945,-82815.32202335037,50420514.04296875,8.04943418701608,12.110467736810767
freeFlyingRobot_7,3918,3918,0.1087701140350123,-19357.94730368189,197991263.49075866,7.923940786115365,12.969427812086016
freeFlyingRobot_8,4398,4398,0.09718026776816366,-103060.54921029674,152165826.828048,7.948613005911778,13.688275709219845
freeFlyingRobot_9,4778,4778,0.09380057648763755,-26614.48673420402,15326218.344537815,8.364169108413563,14.324137012813672
freeFlyingRobot_10,5218,5218,0.07934617925596173,-124574.68285534432,118495234.65308799,7.681103871215025,14.81787581356506
freeFlyingRobot_11,5438,5438,0.07323520305328271,-101677.81411829162,69999090.13134618,7.365575579257079,15.046215647908316
freeFlyingRobot_12,5578,5578,0.07277090336324862,-16967.246576145037,63758244.1720593,7.518823951237002,15.26942522254681
freeFlyingRobot_13,5718,5718,0.07252063004098054,-126990.29632763863,1110706357.3618357,7.6939489331934245,15.501720056165885
freeFlyingRobot_14,5958,5958,0.06601824272649962,-23362.379792492313,1050079448.0774225,7.267203759650889,15.720657602785602
freeFlyingRobot_15,6038,6038,0.06445597228373992,-324411.79446127615,1098462621.060662,7.184166942696257,15.805307714947546
freeFlyingRobot_16,6078,6078,0.06449284236373888,-110604.19972160066,5534336339.350236,7.240210595590654,15.873643941638688
goddardRocketProblem_1,831,831,0.6454172766779473,-37707.76590882252,1721279979.0587556,10.226233453670277,18.543326443994776
goddardRocketProblem_2,867,867,0.6313781364367445,-234.9747759966143,203.5193417744765,10.447520184544405,18.882211292865463
hangGlider_1,360,360,1.4182098765432098,-2790.5662668470536,10383.12221783795,9.658333333333333,16.539260950168774
hangGlider_2,1647,1647,0.2887994546947238,-2889.131299396597,5042.825371187771,8.958105646630237,35.92245332487368
hangGlider_3,10260,10260,0.046738977615144645,-593.0762728595546,732.3372808563184,9.035380116959065,89.97590762490637
kineticBatchReactor_1,2052,2052,0.25734414007728873,-3812943.5895651644,3040499124.062358,10.038986354775828,20.72286361860661
kineticBatchReactor_2,4361,4361,0.12387528846526463,-14461.844131082516,15628527800.622122,10.282045402430635,33.035905241407285
kineticBatchReactor_3,5082,5082,0.10817090080801575,-604.727711352483,12632481478731.25,10.472058244785517,36.95255403831907
kineticBatchReactor_4,7105,7105,0.07783122470274723,-525.8503821644035,5162574086530.512,10.537508796622097,48.54278821484667
kineticBatchReactor_5,7641,7641,0.07258557228197485,-312.44161860228036,292053558017.23,10.5702133228635,50.80047188814952
kineticBatchReactor_6,7773,7773,0.07163246836962267,-151.16575777511278,9744582639.50278,10.613662678502509,51.17937120235465
kineticBatchReactor_7,7968,7968,0.06983096794809761,-235.07265242582403,587558926.0071574,10.605923694779117,51.77629975108163
kineticBatchReactor_8,8052,8052,0.06894455784050467,-332.81523807670794,1262578640.3601882,10.580476900149032,51.98612301338053
kineticBatchReactor_9,8115,8115,0.06865419271417611,-381.1175837236185,29293200115.21293,10.620209488601356,52.18774756954438
lowThrust_1,584,584,0.9716879339463315,-4.274291661616036,225.14557947056375,10.501712328767123,13.273338084944768
lowThrust_2,2312,2312,0.2576447839465523,-4.4274040824303995,99.99999999999999,11.35856401384083,26.3797932264737
lowThrust_3,7064,7064,0.08473731192821753,-4.559927655162834,99.99999999999999,11.416336353340883,46.184380088446964
orbitRaising_1,442,442,0.8051636944370508,-44.87112215055897,387.70710303347306,6.574660633484163,3.0796501090761317
orbitRaising_2,739,739,0.6342916679636931,-26.934469401377093,45.34209353340296,8.83085250338295,4.6159481970312894
orbitRaising_3,761,761,0.5622313816974345,-26.93305572989247,100.93257506693881,8.013140604467806,4.129294816544183
orbitRaising_4,915,915,0.4949684971184568,-26.93456520302538,106.29735070146945,8.513661202185792,4.306124655234475
reorientation_1,677,677,0.8424079645843925,-1426355.1083515966,1033517187.0028508,10.821270310192023,24.3518452862245
reorientation_2,1544,1544,0.394641466885017,-31.73010647476731,1857495215.843999,11.599740932642487,36.94606978383146
reorientation_3,2513,2513,0.2663586675194282,-228.94377751767877,33614013502.947437,12.79984082769598,47.20950216937387
reorientation_4,2717,2717,0.2385910004607097,-32.057663892975945,377851782.22330374,12.377622377622378,49.06989358981657
reorientation_5,2904,2904,0.22112560617444163,-31.98060473419856,319573843.5607904,12.255509641873278,50.718353497423166
reorientation_6,3006,3006,0.21640020026480639,-31.976727678974772,3243581688.719614,12.422488356620093,51.61086240021226
reorientation_7,3057,3057,0.20837326003833606,-31.985424974803195,1566573059.8926487,12.152437029767746,52.03329551150316
reorientation_8,3108,3108,0.20559721331922104,-31.98563642801184,593257452.497595,12.192406692406692,52.4657728129402
spaceShuttleEntry_1,560,560,1.1495535714285716,-28.52782944215017,176.82825137242412,12.305357142857142,21.728387617213517
spaceShuttleEntry_2,1428,1428,0.6102440976390556,-27.615723814266378,100.0,16.857843137254903,35.01484421264641
spaceShuttleEntry_3,1834,1834,0.44304301756831166,-27.615681911608547,100.0,15.679934569247546,39.71907294364771
spaceShuttleEntry_4,2450,2450,0.3420907955018742,-27.615710967123793,100.0,16.19142857142857,45.86797922698739
spaceStation_1,99,99,4.989286807468626,-3495124.534219784,2359193.2441349756,9.363636363636363,5.127573599596962
spaceStation_2,329,329,2.7706691549412885,-195.15574003754153,406.89449669899847,17.680851063829788,8.39805473236799
spaceStation_3,467,467,1.2293146376020798,-169.44271552390765,144.28391071123926,10.927194860813705,5.685837363213599
spaceStation_4,950,950,0.7843767313019392,-109.64222099043066,117.76670821683251,14.343157894736843,7.46614326750155
spaceStation_5,1019,1019,0.7603328707453381,-100.28407865316866,100.51571284187396,14.93523061825319,7.806776278303016
spaceStation_6,1111,1111,0.7379765879378217,-100.19696194886195,100.18423275318581,15.837083708370837,8.384735613913247
spaceStation_7,1134,1134,0.734395267023133,-100.66754342306497,100.03314964800107,16.095238095238095,8.562649825448764
spaceStation_8,1157,1157,0.7318572680366549,-100.30809072778393,100.10166063368658,16.374243733794295,8.76875456266048
spaceStation_9,1180,1180,0.7302499281815571,-100.5308195997053,100.2156452529396,16.672881355932205,9.002058719499301
spaceStation_10,1272,1272,0.5621810846089949,-100.19133761250482,100.0809527400211,13.74056603773585,8.022001330090804
spaceStation_11,1364,1364,0.5299662025610375,-100.05686928905033,100.1468938285837,13.895894428152493,8.081477364901282
spaceStation_12,1410,1410,0.5160706201901313,-106.68545624256761,112.32062897097416,13.991489361702127,8.124557723798485
spaceStation_13,1617,1617,0.4696160805357731,-124.17713985677106,117.33073539585527,14.625231910946196,8.510857067651571
spaceStation_14,1640,1640,0.4693262938726948,-100.03627744452365,100.16268068463798,14.831707317073171,8.697054141696773
tumorAntiAngiogenesis_1,205,205,2.2676977989292086,-7.369310972961152,32.47927231527345,8.697560975609756,13.839013213885115
tumorAntiAngiogenesis_2,305,305,1.5490459553883364,-39.54184302479059,515246.7706392948,8.849180327868853,17.20284596118337
tumorAntiAngiogenesis_3,410,410,1.2486615110053538,-32.97808148370854,36964215.00839648,9.639024390243902,20.17838590137405
tumorAntiAngiogenesis_4,455,455,1.1752203840115927,-33.05868152472332,1699090518736.9966,10.094505494505494,21.310418246819218
tumorAntiAngiogenesis_5,460,460,1.1734404536862004,-33.04950170157268,14904674639.506868,10.195652173913043,21.44215632936506
tumorAntiAngiogenesis_6,465,465,1.1733148340848654,-33.067270403671316,1765538883922.2664,10.311827956989248,21.578353597306755
tumorAntiAngiogenesis_7,475,475,1.0818836565096954,-33.059855497958516,13263551846.8794,9.677894736842106,21.787186861945735
tumorAntiAngiogenesis_8,490,490,1.0558100791336944,-33.05923021375595,728988502194.7429,9.746938775510204,22.13652538080507
mycielskian2,2,2,25.0,1.0,1.0,1.0,0.0
mycielskian3,5,5,20.0,1.0,1.0,2.0,0.0
mycielskian4,11,11,16.528925619834713,1.0,1.0,3.6363636363636362,0.642824346533225
mycielskian5,23,23,13.42155009451796,1.0,1.0,6.173913043478261,1.9258464861174
mycielskian6,47,47,10.683567224988682,1.0,1.0,10.042553191489361,4.390305794654276
mycielskian7,95,95,8.365650969529085,1.0,1.0,15.894736842105264,8.843045062837772
mycielskian8,191,191,6.469120912255695,1.0,1.0,24.712041884816752,16.602712562021118
mycielskian9,383,383,4.956745222886514,1.0,1.0,37.9686684073107,29.81324044007236
mycielskian10,767,767,3.7729755273343546,1.0,1.0,57.87744458930899,51.9460968211875
CollegeMsg,1899,1899,0.562808340411419,1.0,98.0,10.687730384412848,21.867592167708988
email-Eu-core,1005,1005,2.5317195118932703,1.0,1.0,25.443781094527363,33.30734420128877
email-Eu-core-temporal,1005,1005,2.4681567287938417,1.0,2816.0,24.80497512437811,33.12307480746426
soc-sign-bitcoin-alpha,3783,3783,0.16900181390808203,-10.0,10.0,6.393338620142744,18.292182534632488
soc-sign-bitcoin-otc,5881,5881,0.10290821233382913,-10.0,10.0,6.052031967352491,21.086594355732476
Goodwin_010,1182,1182,2.310603783200346,-0.2666666666667,1.0,27.311336717428087,17.718933349928548
Goodwin_013,1965,1965,1.4521039307473664,-0.2666666666667,1.0,28.533842239185752,17.445152136749858
Goodwin_017,3317,3317,0.8886443785583426,-0.2666666666667,1.0,29.476334036780223,17.17260082047472
ACTIVSg2000,4000,4000,0.18335,-1830.06674524342,3298.50764448534,7.334,3.3449131528337173
dendrimer,730,730,5.981797710639895,-0.373393,0.669352,86.33424657534246,40.01034872697649
Binaryalphadigs_10NN,1404,1404,0.4918791243577568,0.009403562551495206,1.0,13.811965811965813,3.7872893371180005
breasttissue_10NN,106,106,6.283374866500534,0.007472493690070407,1.0,13.320754716981131,3.609597191271135
cnae9_10NN,1080,1080,0.7835219478737998,0.002478752176666363,1.0,16.924074074074074,15.589460295045797
collins_15NN,1000,1000,0.8246,0.001443813270304697,0.8774651092109405,16.492,1.5132534486991924
dataset12mfeatfactors_10NN,2000,2000,0.343025,0.004438138743284732,1.0,13.721,3.761137992682534
dataset16mfeatkarhunen_10NN,2000,2000,0.34585000000000005,0.006889670461044977,1.0,13.834,3.779212087194896
dataset18mfeatmorphological_10NN,2000,2000,0.28540000000000004,1.857862465082629e-05,1.0,11.416,1.5394622437721557
dataset20mfeatpixel_10NN,2000,2000,0.34914999999999996,0.006546099962870692,1.0,13.966,4.185790725776911
dataset22mfeatzernike_10NN,2000,2000,0.342675,0.003394145282009119,1.0,13.707,3.81630069569996
dermatology_5NN,366,366,0.9107468123861567,0.0009118819655545154,0.4345982085070781,6.666666666666667,1.8297281990316243
Ecoli_10NN,336,336,2.0195578231292517,0.00366652607672672,0.896470746293272,13.571428571428571,3.1035145756204265
Glass_10NN,214,214,3.2601100532797624,0.002076552493249036,1.0,13.953271028037383,3.0490788483966864
iris_dataset_30NN,150,150,12.262222222222222,0.0042994190832878355,1.0,36.78666666666667,6.863999481999461
mice_10NN,1077,1077,0.581242472599616,0.0010029297271875253,0.8855440704780568,12.51996285979573,2.5073375697141183
micromass_10NN,571,571,1.482635619446634,0.005865178796727105,0.9607836998627177,16.93169877408056,13.54556016159537
Olivetti_norm_10NN,400,400,1.7675,0.008251096360588753,0.8072247180528698,14.14,6.025396252529787
optdigits_10NN,5620,5620,0.12609072833424095,0.005210169672008328,0.6362435090576457,14.172597864768683,4.400472719494263
Plants_10NN,1600,1600,0.4283203125,0.00089440182907014,0.9051048838494904,13.70625,3.659400352175203
plantsmargin_12NN,1600,1600,0.4976953125,7.211960909170136e-05,0.7751292410766719,15.92625,4.474741438060975
plantstexture_10NN,1599,1599,0.4146587865070453,0.0013783865932138486,0.8678400797560754,13.26078799249531,3.404761721610486
semeion_10NN,1593,1593,0.4379250243039916,0.01148553723692794,0.840369970130898,13.952291274325173,4.0701919005434695
Spectro_10NN,531,531,1.316139466096375,0.0013536510491886967,0.7549095898003537,13.977401129943503,3.3411571496985553
umistfacesnorm_10NN,575,575,1.0570888468809074,0.0020383690740419613,1.0,12.156521739130435,2.3143833974510306
usps_norm_5NN,11000,11000,0.03351735537190083,0.0023977864367419528,0.9119977665712087,7.373818181818182,2.484549705614565
Vehicle_10NN,846,846,0.7610560613427673,0.003604393314153066,0.9772305966500868,12.877068557919621,2.8861811316774
YaleA_10NN,165,165,4.1652892561983474,0.008247650670709494,1.0,13.745454545454546,4.2649445560423995
YaleB_10NN,2414,2414,0.298658268633194,0.0031713145523851113,0.947831038568256,14.419221209610605,4.903617357422725
yeast_30NN,1484,1484,1.4155938274206086,0.01202157133661844,1.0,42.014824797843666,8.807987440900538
